TimeStamp;1VE501(V);1IE501(A);1PE501(W);1VE502(V);1IE502(A);1PE502(W);1VE503(V);1IE503(A);1PE503(W);1VE504(V);1IE504(A);1PE504(W);1VE505(V);1IE505(A);1PE505(W);1VE506(V);1IE506(A);1PE506(W);1VE507(V);1IE507(A);1PE507(W);1VE508(V);1IE508(A);1PE508(W)
2021_05_08 18:52:44;160,21;6,79;1087,60;142,27;7,15;1017,80;143,29;7,53;1079,53;143,40;6,63;950,69;159,26;7,23;1151,12;144,19;7,54;1086,73;143,49;7,18;1029,65;142,90;7,86;1123,82
2021_05_08 18:52:49;161,15;6,77;1091,72;142,22;7,15;1017,35;140,39;7,49;1051,96;143,48;6,65;954,29;159,66;7,18;1146,62;141,23;7,67;1083,39;140,68;7,25;1019,57;143,57;7,92;1136,47
2021_05_08 18:52:54;159,20;6,83;1087,59;143,16;7,09;1015,23;143,32;7,44;1066,67;142,40;6,64;945,02;159,78;7,23;1154,87;144,17;7,53;1085,04;143,51;7,14;1025,19;142,72;7,92;1130,88
2021_05_08 18:52:59;159,18;6,83;1086,61;144,18;7,06;1018,02;143,35;7,39;1059,97;143,39;6,62;949,07;159,25;7,24;1152,78;144,16;7,50;1081,05;143,50;7,12;1022,11;142,37;7,97;1134,69
2021_05_08 18:53:04;160,18;6,83;1093,68;143,16;7,10;1016,41;144,35;7,43;1072,13;143,39;6,57;942,63;158,75;7,27;1153,93;145,24;7,48;1086,10;144,60;7,10;1026,68;142,12;7,92;1125,64
2021_05_08 18:53:09;159,20;6,84;1089,18;143,15;7,11;1018,23;143,31;7,44;1065,84;141,47;6,66;942,57;158,94;7,23;1148,63;144,17;7,52;1084,31;143,51;7,15;1025,52;142,71;7,92;1130,01
2021_05_08 18:53:14;159,21;6,87;1093,79;142,19;7,12;1012,20;143,16;7,54;1080,08;143,38;6,65;952,75;159,27;7,23;1150,87;144,19;7,55;1088,72;143,45;7,17;1028,23;143,31;7,86;1126,67
2021_05_08 18:53:19;161,16;6,78;1092,02;142,21;7,14;1015,15;140,64;7,44;1046,34;143,41;6,65;953,09;160,07;7,18;1149,75;141,21;7,64;1079,26;142,64;7,16;1021,54;143,05;7,92;1132,47
2021_05_08 18:53:24;160,18;6,79;1087,21;143,18;7,06;1010,32;143,31;7,42;1063,25;143,29;6,64;952,10;159,42;7,22;1151,56;144,19;7,52;1083,92;143,53;7,14;1024,14;142,72;7,92;1130,81
2021_05_08 18:53:29;160,15;6,82;1091,49;144,19;7,05;1016,60;143,54;7,36;1056,20;142,42;6,64;946,23;159,24;7,25;1153,75;144,22;7,47;1077,89;143,51;7,10;1018,51;141,99;7,96;1130,47
2021_05_08 18:53:34;157,26;6,87;1080,76;142,20;7,10;1010,05;143,99;7,42;1068,15;142,22;6,68;949,39;156,53;7,33;1146,94;145,22;7,49;1088,15;144,56;7,11;1027,97;142,51;7,91;1127,51
2021_05_08 18:53:39;158,21;6,87;1086,49;142,18;7,10;1008,88;143,29;7,42;1062,94;144,11;6,59;949,86;159,27;7,22;1149,53;144,18;7,51;1083,37;143,56;7,13;1023,67;142,72;7,90;1127,20
2021_05_08 18:53:44;158,32;6,83;1081,16;142,19;7,09;1007,73;142,17;7,54;1071,93;142,78;6,59;941,26;158,29;7,28;1152,86;144,15;7,56;1089,39;143,42;7,17;1028,53;143,66;7,86;1129,49
2021_05_08 18:53:49;158,40;6,82;1080,40;142,20;7,12;1012,75;135,28;6,79;919,11;142,80;6,63;946,10;157,29;7,30;1147,79;144,13;7,56;1089,55;143,52;7,17;1028,81;142,76;7,91;1129,03
2021_05_08 18:53:54;159,97;6,81;1089,41;143,19;7,02;1004,90;144,38;7,36;1062,28;142,40;6,64;945,73;158,26;7,27;1149,78;143,21;7,57;1084,39;143,55;7,13;1023,26;142,73;7,92;1130,69
2021_05_08 18:53:59;159,90;6,81;1088,69;141,28;7,12;1006,28;140,39;7,50;1053,59;139,55;6,72;937,61;158,27;7,25;1146,85;143,16;7,61;1090,16;143,53;7,08;1016,31;141,75;7,94;1126,22
2021_05_08 18:54:04;157,57;6,86;1080,20;143,11;7,11;1017,28;140,40;7,52;1056,10;143,45;6,59;945,80;159,30;7,24;1153,81;145,06;7,50;1088,65;144,45;7,13;1029,21;142,68;7,91;1128,13
2021_05_08 18:54:09;158,24;6,85;1083,87;143,10;7,10;1016,35;140,79;7,51;1056,79;143,46;6,59;946,00;158,29;7,26;1148,91;144,18;7,51;1083,14;143,55;7,13;1024,15;142,73;7,88;1125,05
2021_05_08 18:54:14;158,69;6,81;1080,71;142,34;7,06;1005,02;143,71;7,37;1059,75;142,41;6,61;940,90;159,23;7,19;1145,19;143,97;7,56;1088,74;143,32;7,17;1028,11;143,72;7,87;1131,74
2021_05_08 18:54:19;160,61;6,76;1085,47;143,18;7,05;1009,67;143,75;7,34;1055,01;142,41;6,62;943,08;160,22;7,20;1153,02;142,09;7,54;1071,47;131,44;6,69;879,78;147,52;7,87;1160,44
2021_05_08 18:54:24;159,81;6,76;1080,44;141,95;7,15;1014,32;144,79;7,34;1062,69;143,38;6,55;939,27;159,28;7,22;1149,90;144,22;7,50;1082,14;144,36;7,08;1021,48;141,78;7,92;1123,17
2021_05_08 18:54:29;157,57;6,88;1083,68;141,58;7,10;1005,67;143,66;7,37;1058,45;144,42;6,54;944,94;159,25;7,30;1162,79;144,63;7,45;1077,39;143,67;7,13;1024,01;142,71;7,90;1128,01
2021_05_08 18:54:34;159,45;6,80;1084,69;142,80;7,10;1013,29;143,70;7,41;1065,46;143,39;6,57;941,49;156,31;7,25;1133,56;144,64;7,51;1085,89;143,53;7,14;1024,75;142,84;7,85;1121,29
2021_05_08 18:54:39;159,01;6,80;1081,23;143,07;7,03;1006,42;140,80;7,46;1050,15;143,45;6,59;945,92;159,27;7,22;1149,76;144,18;7,52;1084,26;140,76;7,24;1018,97;143,67;7,90;1134,72
2021_05_08 18:54:44;158,00;6,85;1081,59;142,19;7,11;1011,00;143,74;7,35;1057,17;143,38;6,59;945,19;158,30;7,30;1155,17;142,37;7,66;1091,13;143,50;7,13;1023,00;142,70;7,91;1128,52
2021_05_08 18:54:49;158,93;6,78;1077,32;144,14;7,00;1008,57;143,77;7,30;1050,02;143,41;6,56;941,28;157,29;7,27;1143,21;143,85;7,51;1080,64;143,53;7,11;1020,75;142,45;7,96;1133,17
2021_05_08 18:54:54;159,00;6,77;1077,12;143,21;7,04;1007,56;144,65;7,34;1061,15;143,45;6,52;935,97;157,22;7,31;1149,08;144,23;7,50;1081,45;144,55;7,09;1024,17;142,16;7,91;1123,99
2021_05_08 18:54:59;158,99;6,80;1080,74;143,18;7,05;1010,02;144,68;7,29;1054,81;144,37;6,55;945,37;157,16;7,34;1154,25;142,42;7,61;1083,98;144,51;7,07;1021,28;142,78;7,90;1127,52
2021_05_08 18:55:04;158,96;6,82;1084,62;142,25;7,07;1005,55;141,73;7,49;1061,46;143,51;6,56;941,05;159,15;7,26;1155,75;142,36;7,62;1084,76;141,66;7,24;1024,95;143,31;7,85;1124,47
2021_05_08 18:55:09;160,93;6,74;1084,38;142,24;7,08;1007,14;140,91;7,46;1051,02;143,43;6,59;944,96;158,33;7,27;1150,51;143,21;7,56;1082,17;145,48;7,04;1023,65;143,21;7,90;1131,32
2021_05_08 18:55:14;159,01;6,76;1074,69;143,22;7,01;1003,63;141,79;7,46;1057,10;142,59;6,55;934,52;158,01;7,31;1154,38;141,34;7,65;1081,89;141,64;7,19;1018,95;142,85;7,90;1129,17
2021_05_08 18:55:19;157,94;6,86;1083,41;141,23;7,10;1003,05;142,31;7,33;1042,71;142,39;6,60;939,78;159,92;7,22;1153,99;142,22;7,62;1083,38;140,51;7,29;1024,60;142,09;7,96;1130,64
2021_05_08 18:55:24;159,91;6,78;1084,88;142,25;7,07;1006,29;139,97;7,49;1048,65;143,59;6,50;933,86;159,32;7,22;1149,70;142,29;7,60;1081,24;144,65;7,10;1026,58;141,94;7,90;1121,91
2021_05_08 18:55:29;158,96;6,79;1079,13;142,24;7,05;1002,12;142,91;7,47;1067,35;144,26;6,55;944,93;157,85;7,33;1157,51;142,26;7,60;1080,62;140,62;7,22;1015,93;142,70;7,89;1126,21
2021_05_08 18:55:34;158,88;6,82;1083,86;143,24;7,06;1011,19;142,73;7,48;1068,29;143,43;6,55;939,90;157,99;7,22;1139,97;143,27;7,56;1083,02;140,56;7,21;1013,60;143,66;7,85;1127,43
2021_05_08 18:55:39;160,78;6,73;1082,30;142,27;7,07;1005,51;142,13;7,35;1044,16;143,08;6,59;942,71;159,26;7,20;1147,19;143,27;7,53;1079,02;142,85;7,13;1018,23;142,85;7,90;1128,31
2021_05_08 18:55:44;159,94;6,74;1077,68;142,22;7,11;1010,68;143,77;7,32;1052,95;141,70;6,54;927,17;159,99;7,16;1146,00;141,14;7,64;1078,68;142,81;7,16;1023,07;142,76;7,93;1132,61
2021_05_08 18:55:49;159,65;6,78;1081,75;141,23;7,08;999,21;144,38;7,27;1049,22;143,40;6,54;937,28;159,45;7,21;1149,62;143,26;7,58;1085,70;143,70;7,00;1006,58;141,79;7,94;1126,04
2021_05_08 18:55:54;159,59;6,78;1081,66;142,23;7,06;1004,88;144,11;7,33;1055,72;144,03;6,49;934,15;159,23;7,22;1149,54;143,26;7,59;1087,16;139,78;7,27;1016,50;142,70;7,90;1127,05
